Geneid	Length	RNA-seq_gSNF2_KO_1	RNA-seq_gSNF2_KO_2	RNA-seq_gSNF2_KO_3
PBANKA_1460300	1650	70	200	43
PBANKA_1460400	921	220	398	146
PBANKA_1460500	2133	310	914	209
PBANKA_1460600	1434	276	518	162
PBANKA_1460700	1668	5475	8375	6017
PBANKA_1460800	645	103	307	60
PBANKA_1460900	579	78	202	73
PBANKA_1461000	1155	76	339	88
PBANKA_1461100	1158	419	1140	246
PBANKA_1461200	414	192	1123	81
PBANKA_1461300	864	7981	29085	3147
PBANKA_1461400	855	1103	3860	583
PBANKA_1461500	2115	300	1032	151
PBANKA_1461600	4668	647	2232	567
PBANKA_1461700	288	62	325	44
PBANKA_1461800	1269	1217	1944	793
PBANKA_1461900	2070	23	57	30
PBANKA_1462000	975	126	456	125
PBANKA_1462100	456	30	197	14
PBANKA_1462200	2265	429	1075	364
PBANKA_1462300	423	22	162	16
PBANKA_1462400	594	77	172	72
PBANKA_1462500	2148	14	73	24
PBANKA_1462600	2214	81	168	48
PBANKA_1462700	6573	634	1396	370
PBANKA_1462800	1413	153	384	109
PBANKA_1462900	516	104	588	111
PBANKA_1463000	7821	5771	20877	5482
PBANKA_1463100	2850	387	1223	248
PBANKA_1463200	894	175	756	127
PBANKA_1463300	1953	4891	15556	4154
PBANKA_1463400	474	99	263	58
PBANKA_1463500	1593	170	577	115
PBANKA_1463600	531	47	105	28
PBANKA_1463700	4659	1533	3615	642
PBANKA_1463800	1344	18	107	18
PBANKA_1463900	552	1184	1846	629
PBANKA_1464000	405	73	561	45
PBANKA_1464100	1578	7	17	11
PBANKA_1464200	657	438	1093	198
PBANKA_1464400	1383	48	125	29
PBANKA_1464500	1953	178	831	88
PBANKA_1464600	1725	47	258	37
PBANKA_1464700	1719	33	91	38
PBANKA_1464800	1641	78	415	37
PBANKA_1464841	73	8	10	10
PBANKA_1464861	72	1	5	12
PBANKA_1464900	6747	570	1917	344
PBANKA_1465000	3057	42	244	42
PBANKA_1465051	933	7	39	12
PBANKA_1465100	804	88	378	124
PBANKA_1465200	897	36	75	40
PBANKA_1465300	960	4	18	5
PBANKA_1465400	744	9	27	7
PBANKA_1465500	930	24	50	6
PBANKA_1465600	1827	91	94	6
PBANKA_1465700	708	19	74	42
PBANKA_1465800	909	9	14	3
PBANKA_1465821	1773	1	2	0
PBANKA_1465841	777	0	0	0
PBANKA_1465861	969	0	0	0
PBANKA_1465881	843	0	0	0
PBANKA_1465921	969	10	44	1
PBANKA_1466000	942	24	66	9
PBANKA_1466100	888	16	37	0
PBANKA_1466121	1014	14	54	3
PBANKA_1466141	1029	1	14	0
PBANKA_1466161	930	0	0	0
PBANKA_1466181	831	0	0	0
PBANKA_1466201	1884	0	0	0
PBANKA_1466221	726	0	0	0
PBANKA_1466241	525	0	0	0
PBANKA_1466261	873	0	0	0
PBANKA_API00005	73	0	0	0
PBANKA_API00011	2691	0	0	0
PBANKA_API00015	74	0	0	0
PBANKA_API00021	72	0	0	0
PBANKA_API00025	72	0	0	0
PBANKA_API00031	72	0	0	0
PBANKA_API00035	81	0	0	0
PBANKA_API00041	72	0	0	0
PBANKA_API00045	71	0	0	0
PBANKA_API00051	1432	0	0	0
PBANKA_API00055	1432	0	0	0
PBANKA_API00061	71	0	0	0
PBANKA_API00065	72	0	0	0
PBANKA_API00071	81	0	0	0
PBANKA_API00075	72	0	0	0
PBANKA_API00081	72	0	0	0
PBANKA_API00085	72	0	0	0
PBANKA_API00091	74	0	0	0
PBANKA_API00095	2693	6	31	19
PBANKA_API00111	73	0	0	0
PBANKA_API00120	1422	0	4	24
PBANKA_API00130	153	0	0	0
PBANKA_API00140	318	1	1	2
PBANKA_API00150	3057	0	10	35
PBANKA_API00160	1725	0	9	23
PBANKA_API00170	2916	1	8	26
PBANKA_API00180	681	0	4	3
PBANKA_API00190	309	0	1	4
PBANKA_API00200	231	0	0	3
PBANKA_API00203	73	0	0	0
PBANKA_API00206	2262	0	7	27
PBANKA_API00220	381	0	1	3
PBANKA_API00224	74	0	0	1
PBANKA_API00226	71	0	0	0
PBANKA_API00228	74	0	0	0
PBANKA_API00231	72	0	0	0
PBANKA_API00270	237	0	0	7
PBANKA_API00280	1230	1	6	16
PBANKA_API00290	432	0	2	5
PBANKA_API00300	378	0	0	2
PBANKA_API00304	393	0	0	2
PBANKA_API00310	111	0	0	1
PBANKA_API00320	243	0	1	1
PBANKA_API00330	750	0	3	5
PBANKA_API00340	519	0	1	8
PBANKA_API00350	387	1	1	3
PBANKA_API00360	363	0	1	3
PBANKA_API00370	225	0	0	3
PBANKA_API00380	399	0	3	3
PBANKA_API00390	636	0	1	5
PBANKA_API00400	273	0	3	4
PBANKA_API00410	741	0	3	10
PBANKA_API00420	228	0	0	2
PBANKA_API00430	597	0	2	7
PBANKA_API00441	72	0	0	1
PBANKA_API00442	71	0	0	0
PBANKA_API00443	73	0	0	0
PBANKA_API00444	75	0	0	0
PBANKA_API00445	89	0	1	0
PBANKA_API00446	84	0	0	0
PBANKA_API00447	88	0	0	1
PBANKA_API00448	50	0	0	0
PBANKA_API00449	36	0	0	1
PBANKA_API00451	72	0	0	0
PBANKA_API00453	72	0	0	0
PBANKA_API00550	624	0	0	8
PBANKA_API02900	85	0	0	0
PBANKA_MIT00100	31	0	0	0
PBANKA_MIT00200	38	0	0	0
PBANKA_MIT00300	56	0	0	0
PBANKA_MIT00400	39	1	13	4
PBANKA_MIT00500	22	46	219	73
PBANKA_MIT00600	107	574	699	238
PBANKA_MIT00700	117	312	525	177
PBANKA_MIT00800	88	259	582	95
PBANKA_MIT00900	31	0	0	0
PBANKA_MIT01000	96	49	1130	61
PBANKA_MIT01100	792	1093	9328	680
PBANKA_MIT01200	115	93	195	56
PBANKA_MIT01300	38	0	1	0
PBANKA_MIT01400	66	24	147	46
PBANKA_MIT01500	36	0	0	0
PBANKA_MIT01600	81	26	168	31
PBANKA_MIT01700	108	4513	5153	2324
PBANKA_MIT01800	1251	3616	20330	2172
PBANKA_MIT01900	1131	3277	16250	1722
PBANKA_MIT02000	25	0	0	0
PBANKA_MIT02100	72	25	74	12
PBANKA_MIT02200	87	55	149	18
PBANKA_MIT02300	58	5	10	6
PBANKA_MIT02400	59	32	79	18
PBANKA_MIT02500	25	0	0	0
PBANKA_MIT02600	30	0	0	0
PBANKA_MIT02700	175	215	2961	184
PBANKA_MIT02800	82	44	241	46
PBANKA_MIT02900	57	0	6	0
PBANKA_MIT03000	38	0	0	0
PBANKA_MIT03100	68	1	14	3
PBANKA_MIT03200	59	0	10	2
PBANKA_MIT03300	41	0	0	0
PBANKA_MIT03400	30	0	0	0
PBANKA_MIT03500	195	5726	11398	2871
PBANKA_MIT03600	83	115	178	73
PBANKA_MIT03700	75	394	804	294
